"batch","X_unit_id","X_last_judgment_at","any_comments","what_service_gives_better_results","what_service_gives_better_results.confidence","agba","agbb","agfa","agfb","b1a","b1b","b2a","b2b","b3a","b3b","b4a","b4b","b5a","b5b","d1a","d1b","d2a","d2b","d3a","d3b","d4a","d4b","d5a","d5b","dagb","dagf","dndcgb","dndcgf","f1a","f1b","f2a","f2b","f3a","f3b","f4a","f4b","f5a","f5b","id","ndcgba","ndcgbb","ndcgfa","ndcgfb","ov","query"
2,151333449,"4/7/2012 01:25:48","","They are both equally bad",1,0.1,0.9,0.262,0.754,0,1,0,2,0,2,1,2,0,2,"a007806","b016439","a002137","a003244","b017742","b007038","a008302","a001029","e003167","a008309",-0.8,-0.492,-0.757385722,-0.464325255669062,14,47,35,84,8,85,60,79,14,82,1676,0.073034175,0.830419897,0.241953750363687,0.706279006032749,0,"a007204"
2,151333450,"4/7/2012 01:19:52","","Service A",1,0.8,0,0.742,0.05,2,0,2,0,2,0,2,0,0,0,"d003478","e003475","d011592","e005442","d014480","e003589","d011987","e010865","e011446","e000976",0.8,0.692,0.868794922,0.738594470305042,82,3,92,4,92,0,98,16,7,2,1677,0.868794922,0,0.783323764577711,0.0447292942726695,0,"d017427"
2,151333451,"4/7/2012 01:46:17","","Service B",1,0.1,0.9,0.3,0.69,0,1,0,2,0,2,0,2,1,2,"e010983","b000947","e003646","e011856","e005074","e004199","a009389","e013374","e019474","b015829",-0.8,-0.39,-0.764817358,-0.342468019876545,39,42,28,85,12,71,5,76,66,71,1678,0.065602539,0.830419897,0.306437015149076,0.648905035025621,0,"e010395"
2,151333452,"4/7/2012 02:19:24","","Service A",1,1,0.2,0.774,0.276,2,1,2,0,2,0,2,1,2,0,"b008816","a006688","b007288","b009263","b019543","e008927","b013915","a009318","a009012","b004672",0.8,0.498,0.757385722,0.421909675479077,74,72,77,0,70,0,69,66,97,0,1679,1,0.242614278,0.762510134172267,0.34060045869319,0,"b009504"
2,151333453,"4/7/2012 01:38:11","","They are both equally bad",1,0.2,1,0.188,0.796,0,2,0,2,0,2,0,2,2,2,"b009881","a002853","a001388","a007595","a003658","a000785","b014142","a000460","e015542","d009847",-0.8,-0.608,-0.868794922,-0.652632327237015,0,73,14,84,0,81,0,87,80,73,1680,0.131205078,1,0.134922139072707,0.787554466309722,0,"a009161"
2,151333454,"4/7/2012 01:07:54","No","Service A",1,0.8,0,0.666,0.018,2,0,1,0,2,0,2,0,1,0,"a008275","b007565","b009791","b000156","b009401","e001834","a003008","b016735","a001968","f003748",0.8,0.648,0.827404329,0.643515097798497,77,9,41,0,82,0,78,0,55,0,1681,0.827404329,0,0.674039516273123,0.0305244184746255,0,"b012102"
2,151333455,"4/7/2012 01:07:46","","Service B",1,0.2,1,0.334,0.786,0,2,0,2,0,2,2,2,0,2,"b014679","e006865","d013920","e006734","b007387","e006911","e002965","e002965","e003476","e011055",-0.8,-0.452,-0.85393165,-0.483471809221428,23,81,26,76,13,78,79,79,26,79,1682,0.14606835,1,0.305196005915641,0.788667815137069,1,"e004656"
2,151333456,"4/7/2012 00:49:18","","Service A",1,0.9,0.1,0.792,0.208,2,0,2,0,1,1,2,0,2,0,"a005422","a009067","a005339","a001127","b006172","a004219","b014745","e016256","a009434","b017742",0.8,0.584,0.830419898,0.603925905600512,82,9,88,21,60,53,86,13,80,8,1683,0.915209949,0.084790051,0.798750185747436,0.194824280146924,0,"a007204"
2,151333457,"4/7/2012 01:21:34","","They are both equally bad",1,0,0.8,0.18,0.674,0,2,0,1,0,2,0,2,0,1,"b016549","b012580","b001612","a003256","a000897","a003298","b007696","a005601","f001452","f013009",-0.8,-0.494,-0.827404329,-0.549165796654912,7,91,29,55,8,67,28,70,18,54,1684,0,0.827404329,0.16387969126129,0.713045487916202,0,"f019182"
2,151333458,"4/7/2012 00:47:36","A fits the bill.","Service A",1,0.8,0,0.718,0.12,2,0,1,0,2,0,2,0,1,0,"d001266","b006000","d004587","e003641","d017142","a009028","d016391","e005340","d017221","b000756",0.8,0.598,0.827404329,0.575629589392309,76,32,69,10,88,0,75,13,51,5,1685,0.827404329,0,0.731108620908488,0.155479031516179,0,"d015538"
2,151333459,"4/7/2012 01:42:40","","Service B",1,0.1,0.9,0.24,0.77,0,2,0,2,1,1,0,2,0,2,"e012747","e006685","e017571","e001767","e013691","e016479","d000013","e008102","d017036","e002962",-0.8,-0.53,-0.830419898,-0.520564418182025,30,75,15,95,60,65,5,80,10,70,1686,0.084790051,0.915209949,0.256017988117719,0.776582406299744,0,"e009003"
2,151333460,"4/7/2012 01:01:49","","Service A",1,1,0.2,0.73,0.286,2,1,2,0,2,0,2,1,2,0,"b005421","b009280","b002136","a003840","b003406","b005520","a003208","b013943","b003299","a007957",0.8,0.444,0.757385722,0.442563376606939,69,35,89,15,68,25,72,53,67,15,1687,1,0.242614278,0.732859400865572,0.290296024258633,0,"b007455"
2,151333461,"4/7/2012 01:07:51","","Service B",1,0,0.8,0.118,0.814,0,2,0,1,0,2,0,2,0,1,"b006236","a001891","b003438","b001202","b017808","a004388","b012806","b010227","b002879","a003347",-0.8,-0.696,-0.827404329,-0.713680282405433,9,91,16,77,25,88,6,86,3,65,1688,0,0.827404329,0.119857499807285,0.833537782212718,0,"a000369"
2,151333462,"4/7/2012 00:43:41","","Service A",1,0.9,0.1,0.742,0.088,2,1,1,0,2,0,2,0,2,0,"a003163","f003296","b012853","d003331","a000811","e007941","f005918","d014410","b011287","b010273",0.8,0.654,0.723426765,0.601193255425394,76,34,58,1,70,1,77,2,90,6,1689,0.893006868,0.169580103,0.731137060539732,0.129943805114338,0,"f007939"
2,151333463,"4/7/2012 01:16:00","","Service B",1,0.1,0.9,0.164,0.72,0,2,0,2,1,1,0,2,0,2,"d009698","e016059","d017036","e009025","e013691","e013691","d003380","e016934","d005166","e006685",-0.8,-0.556,-0.830419898,-0.574679399966182,5,75,10,75,60,60,4,75,3,75,1690,0.084790051,0.915209949,0.149883584638297,0.724562984604479,1,"e009003"
2,151333464,"4/7/2012 01:27:12","","Service A",1,1,0.2,0.866,0.22,2,2,2,0,2,0,2,0,2,0,"e002618","e003932","e017864","d002389","a007005","d000189","e005054","b007447","e015628","d000702",0.8,0.646,0.660839795,0.522855893526492,85,92,86,0,85,0,84,18,93,0,1691,1,0.339160205,0.861175585349906,0.338319691823414,0,"e012084"
2,151333465,"4/7/2012 02:15:48","","Service A",1,0,0.8,0.048,0.664,0,2,0,0,0,2,0,2,0,2,"b015594","f006328","b009245","e014478","b003762","b012289","e017442","b017421","b012231","b019007",-0.8,-0.616,-0.786013735,-0.598748838003913,8,84,5,2,4,76,5,82,2,88,1692,0,0.786013735,0.0545428528064702,0.653291690810383,0,"b008450"
2,151333466,"4/7/2012 00:34:32","","They are both equally good",1,0.8,0,0.652,0.188,2,0,2,0,1,0,2,0,1,0,"e002382","e005870","e013661","e009092","e012625","e001917","e002021","f005072","e013464","e011637",0.8,0.464,0.84960741,0.497624674201602,80,22,89,23,45,21,74,15,38,13,1693,0.84960741,0,0.696035494357479,0.198410820155877,0,"e006591"
2,151333467,"4/7/2012 01:37:28","","They are both equally good",1,0.2,1,0.392,0.74,1,2,1,2,0,2,0,2,0,2,"d001039","d004767","d017134","d009029","d004865","d003415","a001663","d004842","e012897","d012742",-0.8,-0.348,-0.723426765,-0.296389113945877,62,73,47,75,32,72,23,68,32,82,1694,0.276573235,1,0.440699849806421,0.737088963752298,0,"d008359"
2,151333468,"4/7/2012 01:38:32","","They are both equally bad",1,0.8,0,0.56,0.146,1,0,2,0,2,0,2,0,1,0,"e003732","d005166","e016934","d000013","e000862","e012747","e012958","d017036","e009197","b013272",0.8,0.414,0.764817359,0.410700363066146,30,3,75,5,70,30,75,10,30,25,1695,0.764817359,0,0.529856617614479,0.119156254548333,0,"e009003"
2,151333469,"4/7/2012 01:42:01","No","They are both equally bad",1,0.1,0.9,0.194,0.73,0,2,0,2,0,2,1,2,0,1,"a008694","e004373","d006404","a003703","b000756","e017208","e001777","e015187","b009868","d004733",-0.8,-0.536,-0.861363286,-0.603319666824011,3,85,19,77,7,81,60,92,8,30,1696,0.073034175,0.934397461,0.160840219748957,0.764159886572968,0,"e010314"
2,151333470,"4/7/2012 00:36:49","","Service A",1,0.9,0.1,0.662,0.132,1,0,2,1,2,0,2,0,2,0,"d017732","e005785","d004499","d005494","d012910","d017621","d012023","d000576","d006421","e003188",0.8,0.53,0.723426765,0.502862887596457,44,3,75,27,77,22,73,12,62,2,1697,0.830419897,0.106993132,0.628273911344457,0.125411023748,0,"d019428"
2,151333471,"4/7/2012 01:17:45","","Service B",1,0.2,1,0.24,0.82,0,2,0,2,0,2,2,2,0,2,"e015312","b011380","b003709","b006402","e013709","b019746","b008112","b011376","f010997","b009322",-0.8,-0.58,-0.85393165,-0.628372950331917,5,80,5,85,20,85,75,80,15,80,1698,0.14606835,1,0.19080536803665,0.819178318368567,0,"b005963"
2,151333472,"4/7/2012 01:31:31","","Service A",1,0.8,0,0.662,0.2,1,0,2,0,2,0,1,0,2,0,"d014542","e012897","d004842","b016513","d015681","d018652","d003231","a003840","d007837","e005485",0.8,0.462,0.757385722,0.428750274351328,56,32,68,9,81,31,52,0,74,28,1699,0.757385722,0,0.645847557385859,0.217097283034531,0,"d008359"
2,151333473,"4/7/2012 01:58:38","","They are both equally good",1,0,0.8,0.14,0.634,0,1,0,1,0,2,0,2,0,2,"e003987","e013464","e001917","e001388","e017534","e005678","e002050","e002021","e008991","e003068",-0.8,-0.494,-0.723426765,-0.445032503593083,9,38,21,53,14,79,12,74,14,73,1700,0,0.723426765,0.135099661270882,0.580132164863965,0,"e006591"
2,151333474,"4/7/2012 01:23:18","No","They are both equally good",1,0.9,0,0.72,0.07,2,0,2,0,2,0,1,0,2,0,"a003576","a005214","f005791","b013654","b003473","b002715","f000369","d004770","b012902","d002935",0.9,0.65,0.926965825,0.659645410026877,90,20,75,5,70,10,45,0,80,0,1851,0.926965825,0,0.755134774582008,0.0954893645551305,0,"a005135"
2,151333475,"4/7/2012 01:11:23","No","Service B",1,0.1,1,0.29,0.742,0,2,0,2,1,2,0,2,0,2,"b016839","a006844","e016725","a004683","a005875","a000277","a006338","a000920","b013293","a007745",-0.9,-0.452,-0.915209949,-0.454347557778144,27,73,14,74,64,71,12,78,28,75,1852,0.084790051,1,0.284328221858848,0.738675779636992,0,"b018710"
2,151333476,"4/7/2012 01:17:11","","Service A",1,0.9,0,0.718,0.122,1,0,2,0,2,0,2,0,2,0,"d015663","d017569","d007374","d004082","d010399","d016951","d000386","d009234","d008716","d011850",0.9,0.596,0.830419897,0.602431623026751,64,5,67,3,87,12,71,24,70,17,1853,0.830419897,0,0.703520100688232,0.101088477661481,0,"d005834"
2,151333477,"4/7/2012 01:07:20","","Service B",1,0,0.9,0.138,0.656,0,2,0,2,0,2,0,2,0,1,"b005170","d011384","b002105","d006573","e014245","d011915","e019653","d016624","e003075","d011918",-0.9,-0.518,-0.934397461,-0.530893726072247,15,69,10,70,16,69,7,66,21,54,1854,0,0.934397461,0.137183324452966,0.668077050525213,0,"d012214"
2,151333478,"4/7/2012 01:03:23","","Service A",1,1,0.1,0.832,0.2,2,0,2,1,2,0,2,0,2,0,"b019087","b000398","b000918","a006651","b005927","e009927","b011674","e000280","f011559","b014117",0.9,0.632,0.893006868,0.590616819630241,78,24,86,64,81,0,97,0,74,12,1855,1,0.106993132,0.824711087627488,0.234094267997247,0,"f015638"
2,151333479,"4/7/2012 01:06:27","","Service B",1,0,0.9,0.05,0.8,0,1,0,2,0,2,0,2,0,2,"e009250","d018580","e002773","d014205","e008252","d011703","b009868","d016887","e019117","d010810",-0.9,-0.75,-0.830419897,-0.703636604653828,5,55,5,85,5,80,5,90,5,90,1856,0,0.830419897,0.05,0.753636604653828,0,"d017784"
2,151333480,"4/7/2012 01:12:36","","Service A",1,1,0.1,0.7,0.234,2,0,2,0,2,0,2,1,2,0,"d011915","e003075","d011384","e013842","d001801","b005361","d005671","d006596","d003277","b005170",0.9,0.466,0.926965825,0.480944082128568,69,21,69,9,72,8,72,64,68,15,1857,1,0.073034175,0.698157402799263,0.217213320670695,0,"d012214"
2,151333481,"4/7/2012 01:48:46","","Service B",1,0.1,1,0.228,0.702,0,2,1,2,0,2,0,2,0,2,"b007467","d011968","d014185","d012092","d010599","d000246","b019321","d018097","e018583","d017550",-0.9,-0.474,-0.893006868,-0.444831346792184,22,63,54,72,5,70,14,73,19,73,1858,0.106993132,1,0.244025366954005,0.688856713746189,0,"d013474"
2,151333482,"4/7/2012 01:51:43","Thats the one.","Service A",1,1,0.1,0.798,0.272,2,0,2,1,2,0,2,0,2,0,"e008375","e008698","e017154","e018430","e019382","d007973","e014113","b010359","e005508","d015953",0.9,0.526,0.893006868,0.53588447972309,89,24,76,50,80,12,88,34,66,16,1859,1,0.106993132,0.815281725020934,0.279397245297844,0,"e000004"
2,151333483,"4/7/2012 01:28:48","","Service B",1,0,0.9,0.04,0.868,0,1,0,2,0,2,0,2,0,2,"e005189","d001656","e018325","d007316","e007472","d003355","e013209","d019434","e008393","d018679",-0.9,-0.828,-0.830419897,-0.774818320244522,0,53,6,97,13,99,0,88,1,97,1860,0,0.830419897,0.0361966400019801,0.811014960246502,0,"d006696"
2,151333484,"4/7/2012 00:39:10","","Service A",1,0.9,0,0.82,0.05,1,0,2,0,2,0,2,0,2,0,"d002770","b009868","d003062","e009250","d000562","e019117","d016912","e002773","d008753","b018038",0.9,0.77,0.830419897,0.745730073464367,70,5,80,5,85,5,90,5,85,5,1861,0.830419897,0,0.795730073464367,0.05,0,"d017784"
2,151333485,"4/7/2012 00:36:22","","Service B",1,0,0.9,0.246,0.754,0,2,0,2,0,2,0,1,0,2,"b003825","b006600","e011502","b008862","a000243","b015336","a002491","b015208","e005616","b012806",-0.9,-0.508,-0.926965825,-0.531731005231186,30,91,23,76,20,83,22,46,28,81,1862,0,0.926965825,0.253753381667239,0.785484386898425,0,"b001064"
2,151333486,"4/7/2012 01:43:18","","Service A",1,1,0.1,0.782,0.172,2,1,2,0,2,0,2,0,2,0,"e006467","e006245","e006019","e010358","e009960","b006082","b009953","b001408","e017076","b016472",0.9,0.61,0.830419897,0.59069563555926,92,40,71,6,72,20,65,7,91,13,1863,1,0.169580103,0.800396358645734,0.209700723086474,0,"e010700"
2,151333487,"4/7/2012 01:47:26","","Service B",1,0,0.9,0.284,0.688,0,1,0,2,0,2,0,2,0,2,"b014942","d015685","e003476","e006482","d013920","e000426","e009927","e000421","b005951","e019264",-0.9,-0.404,-0.830419897,-0.334836617783396,33,33,26,77,26,82,33,74,24,78,1864,0,0.830419897,0.291341897307896,0.626178515091292,0,"e004656"
2,151333488,"4/7/2012 00:56:22","","Service A",1,1,0.1,0.766,0.204,2,1,2,0,2,0,2,0,2,0,"e003326","e002700","e003490","b016974","e001445","b013065","e009139","d005887","e010121","d008959",0.9,0.562,0.830419897,0.509366771301686,84,59,84,15,70,16,73,0,72,12,1865,1,0.169580103,0.784446657846669,0.275079886544983,0,"e004616"
2,151333489,"4/7/2012 00:58:26","","Service B",1,0.1,1,0.164,0.804,1,2,0,2,0,2,0,2,0,2,"d000261","d019213","a009028","d010745","b008360","d002120","b008274","d017142","e003641","d011571",-0.9,-0.64,-0.830419897,-0.54147441658743,70,78,0,78,0,72,2,88,10,86,1866,0.169580103,1,0.25345401843962,0.79492843502705,0,"d015538"
2,151333490,"4/7/2012 00:31:59","No","Service B",1,0.9,0,0.788,0.204,2,0,2,0,1,0,2,0,2,0,"e003678","e007235","e008375","b018405","e008451","e003818","e004070","a003073","e003615","e016345",0.9,0.584,0.915209949,0.607596389246888,87,12,89,34,44,12,85,13,89,31,1867,0.915209949,0,0.801063015714256,0.193466626467368,0,"e000004"
2,151333491,"4/7/2012 01:10:53","","Service B",1,0.1,1,0.266,0.864,0,2,0,2,1,2,0,2,0,2,"a006364","d019502","e005504","d008089","d007244","d017037","e011837","d012985","e017487","d002804",-0.9,-0.598,-0.915209949,-0.612222140074221,15,86,19,84,65,86,18,88,16,88,1868,0.084790051,1,0.24904360317819,0.861265743252411,0,"d007449"
2,151333492,"4/7/2012 00:58:55","","They are both equally good",1,1,0.1,0.762,0.212,2,0,2,1,2,0,2,0,2,0,"d001423","d000339","d012238","d015826","d008716","e003993","d007374","d012346","d010399","d005880",0.9,0.55,0.893006868,0.555749850846806,80,14,77,50,70,0,67,10,87,32,1869,1,0.106993132,0.766817871740596,0.21106802089379,0,"d005834"
2,151333493,"4/7/2012 00:43:13","Service B is a good match.","Service B",1,0,0.9,0.126,0.704,0,2,0,2,0,1,0,2,0,2,"d009217","e000004","b002597","e002901","d000608","e013173","d010564","e013661","e000549","e003495",-0.9,-0.578,-0.915209949,-0.579176388636142,17,79,25,79,5,52,13,69,3,73,1870,0,0.915209949,0.142557844016909,0.721734232653051,0,"e012145"
2,151333494,"4/7/2012 01:21:46","","Service A",1,1,0.1,0.764,0.132,2,0,2,0,2,0,2,0,2,1,"d005002","e001908","d011288","a006486","d016951","a003155","d004082","e006165","d004754","e013709",0.9,0.632,0.934397461,0.634781734325971,75,14,73,4,74,6,80,12,80,30,1871,1,0.065602539,0.757888145046694,0.123106410720723,0,"d014514"
2,151333495,"4/7/2012 01:10:05","","Service B",1,0.1,1,0.166,0.698,0,2,0,2,0,2,1,2,0,2,"b004509","a000616","d012279","a004756","a004734","a000243","a005293","a004302","b009209","a002073",-0.9,-0.532,-0.926965825,-0.545097054443004,13,68,4,66,2,75,58,74,6,66,1872,0.073034175,1,0.148633826887198,0.693730881330202,0,"a000184"
2,151333496,"4/7/2012 02:24:17","","Service A",1,0.9,0,0.704,0.204,2,0,2,0,2,0,2,0,1,0,"e000763","e010983","e013374","e016619","e011856","e006513","e004199","a009389","e000990","b011287",0.9,0.5,0.934397461,0.482412352401378,74,39,76,18,85,23,71,5,46,17,1873,0.934397461,0,0.721814064386003,0.239401711984625,0,"e010395"
2,151333497,"4/7/2012 01:40:01","","Service B",1,0.1,1,0.37,0.72,1,2,0,2,0,2,0,2,0,2,"e006523","b000411","a005145","b003486","e016830","e002663","a000667","e005108","e006734","e010366",-0.9,-0.35,-0.830419897,-0.322744903787297,60,75,20,70,35,75,35,70,35,70,1874,0.169580103,1,0.402692111608225,0.725437015395522,0,"e019738"
2,151333498,"4/7/2012 01:22:33","","Service A",1,1,0.1,0.65,0.204,2,0,2,0,2,0,2,1,2,0,"a007868","e009968","a003875","b001367","a005930","e009149","a006897","b016782","a005176","b002664",0.9,0.446,0.926965825,0.468787753911682,63,7,69,16,62,28,69,50,62,1,1875,1,0.073034175,0.648595425073143,0.179807671161461,0,"a008101"
2,151333499,"4/7/2012 01:22:12","No","Service A",1,0,0.9,0.05,0.8,0,1,0,2,0,2,0,2,0,2,"e009250","d018580","e002773","d014205","e008252","d011703","b009868","d016887","e019117","d010810",-0.9,-0.75,-0.830419897,-0.703636604653828,5,55,5,85,5,80,5,90,5,90,1876,0,0.830419897,0.05,0.753636604653828,0,"d017784"
2,151333500,"4/7/2012 01:30:51","","They are both equally bad",1,1,0.1,0.75,0.222,2,0,2,1,2,0,2,0,2,0,"a002123","b013460","b018151","b000156","a008167","b006717","a003298","b003881","f015197","b019294",0.9,0.528,0.893006868,0.517508329492136,70,15,69,47,83,0,76,31,77,18,1877,1,0.106993132,0.737854007111867,0.220345677619731,0,"b016602"
2,151333501,"4/7/2012 01:10:02","","Service B",1,0.1,1,0.206,0.738,0,2,1,2,0,2,0,2,0,2,"b005641","a003180","b013694","a006536","b004526","a000649","f019812","b003052","a009161","b018932",-0.9,-0.532,-0.893006868,-0.52718610427577,0,63,47,63,20,84,26,89,10,70,1878,0.106993132,1,0.185587843662928,0.712773947938698,0,"a002853"
2,151333502,"4/7/2012 01:28:34","","They are both equally good",1,0.9,0,0.76,0.14,2,0,1,0,2,0,2,0,2,0,"e002021","e003987","e001388","e001917","e013661","e017534","e005678","e002050","e004944","e008991",0.9,0.62,0.893006868,0.607136214548882,74,9,53,21,89,14,79,12,85,14,1879,0.893006868,0,0.742235875819764,0.135099661270882,0,"e006591"
2,151333503,"4/7/2012 01:48:12","b it is.","Service B",1,0.1,1,0.17,0.76,0,2,0,2,0,2,1,2,0,2,"b002407","b002208","a000811","b013379","b004878","b017365","b015475","b004588","a002448","b006618",-0.9,-0.59,-0.926965825,-0.618928426714662,5,75,15,80,0,75,50,75,15,75,1880,0.073034175,1,0.141770886522065,0.760699313236727,0,"b000979"
2,151333504,"4/7/2012 01:56:39","","Service A",1,0.9,0,0.67,0.114,2,0,1,0,2,0,2,0,2,0,"e014798","d000608","b010693","e004777","e018796","e000549","e005937","b002597","e003495","e019653",0.9,0.556,0.893006868,0.553953909081692,73,5,32,21,86,3,71,25,73,3,1881,0.893006868,0,0.661389677804775,0.107435768723083,0,"e012145"
2,151333505,"4/7/2012 01:48:03","","Service B",1,0.1,1,0.234,0.78,1,2,0,2,0,2,0,2,0,2,"e013794","e010384","e003642","d013608","d015418","e002246","e006922","e001874","e015542","e000049",-0.9,-0.546,-0.830419897,-0.454592999185838,64,70,18,79,16,76,16,86,3,79,1882,0.169580103,1,0.310019963749422,0.76461296293526,0,"e008805"
2,151333506,"4/7/2012 02:40:15","","Service A",1,0.9,0,0.692,0.098,2,0,2,0,1,0,2,0,2,0,"d000798","d009719","d012023","e005785","d016024","d017621","d016205","d000576","d007452","e002618",0.9,0.594,0.915209949,0.594265805471965,69,8,73,3,48,22,78,12,78,4,1883,0.915209949,0,0.687902237497606,0.0936364320256414,0,"d019428"
2,151333507,"4/7/2012 01:35:14","","Service B",1,0,0.9,0.234,0.782,0,2,0,2,0,2,0,1,0,2,"b001644","b008726","b015698","b000154","b009059","b012806","e011502","b004002","b010842","b003845",-0.9,-0.548,-0.926965825,-0.540577381358823,28,80,26,82,28,81,23,65,12,83,1884,0,0.926965825,0.2474240448112,0.788001426170023,0,"b001064"
2,151333508,"4/7/2012 01:02:24","","Service A",1,0.9,0,0.82,0.05,1,0,2,0,2,0,2,0,2,0,"d002770","e009250","d003062","b009868","d000562","e019117","d016912","e008252","d008753","b018038",0.9,0.77,0.830419897,0.745730073464367,70,5,80,5,85,5,90,5,85,5,1885,0.830419897,0,0.795730073464367,0.05,0,"d017784"
2,151333509,"4/7/2012 02:18:18","","Service B",1,0,0.9,0.07,0.81,0,2,0,2,0,2,0,2,0,1,"b009868","d003062","e003145","d013621","e008252","d003517","e009250","d009067","e002773","d016856",-0.9,-0.74,-0.934397461,-0.744182909740902,5,80,15,90,5,80,5,85,5,70,1886,0,0.934397461,0.0713986264734528,0.815581536214355,0,"d017784"
2,151333510,"4/7/2012 00:53:45","","Service A",1,1,0.1,0.676,0.06,2,0,2,0,2,0,2,0,2,1,"a005952","f003476","a007407","e011760","a006822","a003284","f001994","b019126","a000571","b013148",0.9,0.616,0.934397461,0.633284458039594,68,0,61,0,70,0,70,0,69,30,1887,1,0.065602539,0.672645981293297,0.0393615232537026,0,"a005589"
